Abrahamic,Accountability,Adoption,Agency,AllScriptureCount,America,Angel,Art,Articles of Faith,Atonement,Attitude,Authority,AuthorityMentions,BYU,Balance,Baptism,Bible,Blessing,BoM,Body,Book of Mormon,Brigham Young,Brotherhood,Calling,Character,Charity,Chastity,Children,Christianity,Christmas,Church,Citizenship,Comforter,Commandments,Commitment,Communication,Compassion,Conscience,Consecration,Contention,Conversion,Courage,Covenant,Creation,Creativity,D&C,Date,DaysElapsed,Decision,Dedication,Disciple,Discipline,Discourage,Divine,Doctrine,Doctrine and Covenants,Education,Esteem,Eternal Life,Eternity,Exaltation,Example,Excellent,Failure,Faith,Family,Family History,Fear,Fellowship,Finance,FirstPersonPronoun,Foreordination,Forgiveness,Freedom,Friendship,Gender,Gift,Giving,God,Gospel,Government,Gratitude,Growth,Habit,Happiness,Heal,Heavenly Father,Heritage,History,Holy Ghost,Home,Honesty,Honor,Hope,Humility,I am a woman,Improvement,Individual Worth,Initiative,Inspiration,Integrity,Jesus Christ,Joseph Smith,Joy,Kind,Knowledge,Language,Last Day,Law,Leadership,Learning,Life,Light,Light of Christ,Listen,Lonely,Love,Marriage,Media,Meekness,Membership,Men,Mercy,Miracle,Missionary,Mistake,Modesty,MonthGiven,Morality,Mortality,Music,NT,Natural Man,OT,Obedience,Opportunity,Ordinance,Organization,Parent,Patience,Patriarchal Blessing,Patriotism,Peer Pressure,PercentInItalics,PercentInQuotes,Perfection,Perspective,Pioneer,Plan of Salvation,PoGP,Polarity,Politic,Potential,Power,Prayer,Premortal,Preparation,Prepare,Priesthood,Priority,Progression,Prophet,Question,Relationship,Religion,Religious Freedom,Remember,Repent,Responsibility,Restoration,Resurrection,Revelation,Reverence,Righteous,Sabbath,Sacrament,Sacred,Sacrifice,Safety,Salvation,Satan,Scripture,Second Coming,Self-Reliance,Selfless,Service,Socialism,SpeakerPosition,Spirit,Spiritual Growth,Spirituality,Standard,Stewardship,StoryNames,Subjectivity,Success,Suffering,Talent,Talking Speed,Teaching,Technology,Temple,Tempt,Testimony,Thought,Time,Tithing,Tolerance,Trial,Trust,Truth,Understand,Unity,Value,Virtue,War,WeToYouRatio,Wisdom,Witness,Woman,WordCount,WordQuantity,Work,Worldly,Worship,Worthy,YearGiven,Zion,Pageviews
0,0,0,0,1,0,1,0,0,0,0,0,27,0,4,0,1,0,0,0,0,7,0,1,1,0,0,5,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15716,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,8,0,1,0,0,54,1,1,0,1,Male,1,2,2,4,0,0,0,0,1,0,0,1,6,1,4,0,0,1,0,0,0,0,0,0,0,1,19,4,4,0,0,0,3,2,1,20,0,0,3,0,0,1,0,0,0,7,0,0,0,0,0,11,0,0,2,1,0,0,0,1,0,0,4,0,0,0,0,0.029654976,0,1,1,0,0,0,0.15,0,1,1,0,0,0,0,0,0,0,35,0,0,11,2,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,Unknown,6,0,1,0,0,19,0.5,0,0,0,1.789254068,3,0,0,0,0,4,9,0,0,1,0,0,0,0,0,0,0,133.333,0,0,0,3507,1205,3,0,0,0,1974,1,721
0,0,0,0,25,0,0,0,0,5,0,1,0,1,0,0,0,3,8,6,0,1,0,1,0,4,0,1,7,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,4194,0,0,1,0,0,0,0,0,0,0,2,1,0,2,0,1,1,0,0,3,0,0,40,0,0,0,2,Male,3,11,7,3,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,1,0,3,1,1,0,12,0,0,20,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,6,1,0,0,14,0,1,1,1,1,0,1,0,0,0,0,0.021316911,0,12,0,0,0,0,0.21,0,1,1,3,0,0,0,0,0,0,1,0,2,0,0,2,2,4,2,3,4,0,2,0,1,0,0,0,2,0,1,0,0,0,6,0,Unknown,0,0,0,0,0,14,0.53,1,2,0,3.09843361,1,3,0,3,0,5,8,1,0,0,0,2,0,0,0,0,1,197.37,0,0,2,4222,1215,4,0,0,0,2006,0,720
0,0,0,0,13,0,0,0,0,0,0,0,5,3,1,0,1,5,6,3,1,4,0,0,0,0,0,1,0,0,3,1,0,13,0,1,0,0,0,0,0,1,1,0,0,1,1,3445,0,0,0,0,2,0,1,1,0,0,1,0,0,1,0,1,1,7,0,0,0,0,100,0,0,0,3,Male,2,10,7,4,0,0,0,0,2,0,7,0,1,0,2,0,0,0,0,0,0,0,0,3,0,4,1,8,1,0,1,1,0,3,4,36,0,0,3,0,8,0,0,0,0,3,0,0,6,0,0,6,0,0,3,3,0,2,3,0,0,0,4,1,1,0,0,0.087843137,0,1,0,0,0,1,0.2,0,0,4,11,0,1,1,0,0,0,3,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,17,0,0,0,3,0,Unknown,2,0,0,0,0,6,0.47,1,3,0,2.42186913,0,0,1,2,1,9,12,0,0,1,0,0,1,0,0,0,0,87.364,2,0,1,3825,1146,2,1,0,0,2008,0,720
0,0,0,0,2,1,0,1,0,0,0,0,10,16,1,0,0,0,1,2,0,2,0,0,2,0,0,3,0,2,13,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,2395,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,4,1,0,0,0,58,0,0,0,1,Male,0,0,3,5,0,0,0,0,7,0,0,1,2,0,9,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,24,1,0,0,0,1,0,3,0,0,2,0,0,8,0,0,5,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0.069183984,0.007602636,0,0,1,0,0,0.08,0,0,1,1,0,0,0,0,1,0,1,1,1,0,5,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,Unknown,10,0,0,1,0,13,0.42,1,0,0,2.975992953,5,0,1,0,0,1,11,0,0,0,0,0,2,0,6,0,0,216.071,0,0,0,3946,1369,3,0,0,0,2011,0,719
0,0,0,20,7,0,1,0,0,0,2,0,4,1,0,1,0,3,2,1,1,1,0,2,6,2,0,30,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4985,3,0,0,0,2,0,1,0,0,0,0,0,0,6,0,0,2,2,0,1,0,0,31,0,0,0,4,Female,3,4,9,4,0,0,1,0,1,0,0,0,0,2,0,0,0,4,0,0,1,0,0,0,1,1,0,0,5,2,0,0,0,0,5,12,3,0,3,0,22,1,0,0,0,0,0,0,0,2,0,4,0,0,0,4,0,0,1,1,0,0,8,1,0,0,0,0.071926999,0.030595813,0,0,0,0,0,0.17,0,0,2,0,0,0,0,0,0,0,1,1,3,1,0,0,2,0,0,0,2,0,1,0,0,0,0,1,0,4,2,0,0,0,0,0,Unknown,8,0,0,0,0,8,0.55,0,0,0,2.319947732,2,0,0,0,0,2,9,0,0,0,1,2,8,0,0,0,0,320.889,0,0,0,3726,1139,6,0,0,0,2004,0,719
0,0,0,0,2,3,1,0,0,0,0,0,36,0,0,0,1,4,1,1,1,2,0,0,0,0,0,5,0,3,12,1,0,5,0,0,0,0,0,0,0,1,1,0,0,1,0,14939,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,3,0,0,44,0,0,1,0,Male,0,2,22,3,0,0,0,0,1,4,0,0,5,0,2,1,1,3,0,0,0,0,0,1,0,7,19,0,1,0,2,0,3,2,0,8,0,0,0,0,0,0,0,0,0,30,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630853994,0,1,0,0,0,0,0.1,0,0,4,1,0,0,0,0,0,0,40,2,0,1,2,0,2,0,3,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,Unknown,4,0,0,0,0,16,0.52,0,0,0,0.3993,2,0,0,0,1,1,11,0,0,1,1,2,1,0,0,1,4,17.633,0,6,2,3993,1272,6,0,0,0,1977,0,718
0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,2,Male,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.021818182,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,Student Representative of Brigham Young University Graduating Class of April 2017,0,0,0,0,0,5,0.51,0,0,0,2.480675786,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,0,0,0,825,476,0,0,0,0,2017,0,718
0,0,0,0,1,5,0,0,0,0,0,0,2,8,0,5,0,3,1,0,16,4,0,0,1,0,0,4,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,202,0,0,0,1,Male,2,2,2,4,1,0,0,0,0,1,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,3,0,4,4,0,18,0,0,2,0,2,0,1,0,0,6,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0.017526777,0,1,0,0,0,0,0.09,0,0,2,7,0,0,0,1,0,0,3,0,0,3,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,Unknown,0,0,0,0,0,10,0.46,0,0,0,2.116978705,1,0,0,0,5,4,8,0,0,0,0,2,0,0,0,0,1,8,0,1,1,4108,1143,2,0,0,0,2007,0,717
0,0,0,1,17,0,4,7,0,0,1,2,23,0,2,0,0,8,2,2,0,1,0,0,0,0,0,4,1,2,12,0,0,3,2,0,0,0,0,0,0,0,1,1,0,2,0,13975,0,1,7,0,0,1,2,1,1,0,1,4,0,0,0,0,2,1,0,2,0,0,177,0,14,0,5,Male,1,6,20,0,0,0,0,0,0,0,1,0,1,1,6,0,0,0,1,0,0,0,0,1,0,5,1,1,12,0,0,2,0,2,3,34,4,0,4,1,14,0,0,0,0,43,2,1,1,0,0,8,0,0,0,7,0,2,1,1,0,0,0,0,0,0,0,0.158747904,0,1,0,0,0,4,0.12,0,0,5,5,0,0,0,2,0,0,14,5,1,0,0,1,2,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,7,0,of the Seventy,5,0,0,0,0,22,0.47,0,3,0,3.068147518,2,0,3,2,2,2,11,5,0,0,1,4,9,0,0,0,0,190.441,0,0,10,7156,1640,1,0,5,2,1979,0,716
0,1,0,24,11,0,1,0,1,0,3,0,11,0,0,0,0,8,2,2,0,4,0,0,0,0,0,6,0,0,6,0,0,6,0,0,0,1,0,0,0,1,3,1,0,5,0,12209,13,1,0,1,0,0,3,3,1,1,0,2,1,4,0,6,3,0,0,6,0,0,40,1,0,2,0,Male,3,2,10,1,1,1,0,0,3,0,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,3,1,1,1,1,7,0,3,0,4,23,0,0,1,0,0,0,0,1,0,22,0,0,0,0,0,6,0,0,0,2,0,1,3,1,0,0,0,0,0,0,0,0.267248722,0,0,0,0,0,1,0.15,0,0,6,0,0,0,0,0,0,2,4,2,0,0,0,3,0,5,3,0,0,0,2,0,0,0,1,1,1,3,4,0,0,0,3,0,Unknown,4,0,0,2,0,8,0.53,2,0,1,2.575856864,3,0,0,3,0,4,34,0,0,1,0,4,5,0,0,1,1,172.34,4,0,1,4696,1328,5,0,0,0,1984,0,715
0,0,0,0,10,1,6,0,0,0,0,0,12,0,0,1,3,2,1,3,0,2,0,0,1,0,0,34,0,0,9,0,0,2,0,0,0,0,0,0,0,1,3,1,0,2,0,13441,0,2,0,0,0,0,3,3,1,0,1,1,2,0,0,0,0,17,2,0,0,0,143,0,0,0,7,Male,1,1,17,4,4,0,0,0,5,0,4,0,9,0,4,1,2,0,1,0,0,0,0,0,0,6,4,3,3,1,1,2,0,1,0,21,1,0,2,0,21,4,0,0,0,12,0,1,2,2,0,2,0,0,2,6,0,1,1,4,3,0,13,0,0,0,0,0.200145138,0.05137881,0,1,0,2,0,0.19,0,0,2,0,0,1,3,2,0,0,12,0,3,5,2,1,2,4,2,0,3,0,2,0,0,0,0,0,7,0,1,0,0,0,1,0,Unknown,2,0,0,0,0,20,0.52,1,0,0,0.689,3,0,8,0,0,7,20,0,0,0,0,2,3,0,0,0,1,51.372,0,5,0,6890,1488,5,0,0,2,1981,1,714
0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8842,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,2,0,0,4,0,0,30,0,0,0,0,Female,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,9,5,0,0,0,0,1,0,0,0,0,1,0,0,2,9,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.063432836,0,4,0,0,0,0,0.15,0,1,0,2,0,1,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Wife of Rex E. Lee, President of Brigham Young University",0,0,0,0,0,16,0.49,5,0,0,2.022298948,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,52,2,0,0,1608,695,1,0,0,1,1993,0,714
0,0,0,0,12,2,0,1,0,0,1,0,4,3,0,0,0,1,2,3,1,3,0,0,0,2,0,3,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,3,5,0,2675,1,0,0,0,1,3,0,0,4,0,2,0,0,1,0,0,10,2,1,0,0,0,84,0,4,0,1,Male,1,5,15,3,0,0,0,0,2,0,1,0,17,1,3,0,0,1,1,0,0,0,1,1,0,2,4,1,4,51,6,0,1,1,36,14,1,0,1,0,2,0,0,0,0,9,0,0,2,0,0,8,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0.033380253,0,1,0,0,0,1,0.18,0,0,3,4,0,0,0,1,0,0,0,48,0,1,0,1,2,1,2,0,2,0,1,0,0,1,0,0,6,0,2,0,0,0,5,0,Unknown,2,0,0,0,0,8,0.5,2,0,0,2.886488394,3,0,0,0,3,0,9,0,0,0,0,7,9,0,5,5,2,194.077,2,0,0,4973,1473,3,0,0,0,2010,0,713
0,0,1,0,1,0,0,0,1,0,1,0,18,14,0,0,0,2,0,0,0,3,0,0,24,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1912,0,0,2,0,0,0,1,0,9,0,0,0,0,4,0,0,1,2,0,0,0,0,28,0,0,0,3,Male,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,4,2,9,1,0,0,0,2,0,2,0,0,9,0,0,1,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.389619377,0.001038062,1,0,0,0,0,0.19,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,President of Brigham Young University,0,0,0,1,0,4,0.54,0,1,0,8.996496347,0,0,1,0,0,0,6,0,0,2,0,1,0,0,1,1,0,22.562,1,0,3,2890,1122,4,0,0,0,2012,0,711
0,0,0,1,10,0,4,3,0,1,1,0,10,5,0,1,0,7,9,2,6,5,0,0,2,0,2,3,0,0,10,0,0,5,1,1,0,0,0,0,0,1,1,0,0,0,0,8324,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,6,1,0,4,0,0,88,0,0,0,3,Male,0,4,27,3,0,0,0,0,11,0,1,0,1,0,0,1,2,1,0,0,1,0,0,0,0,6,1,1,0,3,0,0,4,1,4,18,6,0,4,0,5,1,0,1,0,5,0,0,3,0,0,2,1,0,2,0,0,0,0,0,1,0,3,1,0,0,0,0.208162468,0,1,1,0,1,1,0.18,0,0,9,0,1,1,1,0,0,1,19,5,0,0,1,1,4,0,2,1,0,0,3,0,0,4,6,0,1,5,4,0,0,0,4,0,Unknown,3,0,0,0,0,14,0.52,0,2,3,2.945758016,3,0,0,0,3,7,14,0,0,2,0,5,7,0,0,9,0,59.016,4,10,2,5121,1414,9,0,0,2,1995,0,710
0,0,0,0,11,1,2,2,1,0,0,1,9,0,0,0,0,5,0,0,0,6,0,0,18,0,1,4,0,0,5,0,0,0,0,0,1,2,0,0,0,1,0,1,0,1,0,11215,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3,3,2,0,2,0,0,75,0,0,2,2,Male,0,4,10,0,0,0,1,8,1,0,0,1,1,0,0,18,6,3,0,0,2,0,0,0,27,2,0,2,2,0,0,0,1,1,0,28,3,0,1,0,4,0,0,0,0,16,1,1,0,0,0,3,1,0,0,2,0,8,0,1,0,0,0,0,0,0,0,0.26673377,0,2,0,0,0,0,0.19,0,2,3,0,0,0,2,1,0,1,2,3,1,0,0,1,0,5,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,1,0,Unknown,3,0,0,6,0,9,0.53,1,1,7,2.499446524,0,0,1,0,0,4,13,0,0,2,1,4,0,0,2,1,0,23.674,2,1,0,3974,1362,3,0,0,0,1987,0,706
0,0,0,0,0,2,4,1,0,0,1,2,10,5,0,6,1,10,0,0,0,2,0,0,0,0,0,9,0,0,45,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8793,2,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,2,8,0,0,0,0,66,0,0,0,7,Male,0,1,2,5,1,0,5,0,0,0,1,1,0,0,3,0,0,2,1,0,0,0,0,2,1,2,2,0,0,1,4,1,1,13,2,6,1,0,0,0,2,0,0,0,1,4,0,0,58,0,1,11,0,0,1,0,0,0,0,4,2,2,4,0,0,0,0,0.007843137,0,0,0,4,0,0,0.14,0,0,1,3,0,1,2,5,0,1,2,2,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,Unknown,6,0,0,1,0,25,0.44,3,0,0,1.585142142,11,1,3,0,1,2,18,0,0,0,1,1,1,0,1,0,0,39.2,1,0,2,4080,1447,7,0,0,1,1993,2,705
0,0,0,0,7,1,0,6,0,0,0,0,14,84,1,0,0,4,1,1,0,14,0,0,1,0,0,3,0,0,14,1,0,0,2,3,0,0,1,0,0,0,3,0,0,4,1,3382,1,0,0,5,0,0,1,1,17,0,0,1,0,4,2,1,9,1,0,0,1,0,121,0,0,4,0,Male,1,4,9,3,0,5,2,0,0,0,0,1,9,0,2,0,4,1,0,0,11,0,5,4,0,1,1,0,2,4,2,1,4,1,55,17,55,1,2,0,2,0,2,0,0,4,0,0,6,0,2,8,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0.057189927,0.00247117,0,1,10,0,0,0.2,0,5,0,1,0,0,0,0,0,1,4,2,6,0,0,2,0,4,0,0,2,0,0,0,0,1,7,0,0,0,3,0,0,0,1,0,Unknown,5,0,0,1,1,44,0.49,1,0,0,0.8498,37,0,12,0,5,2,18,0,1,0,1,5,3,0,0,1,1,202.316,3,0,0,8498,2527,19,0,0,4,2008,10,704
0,6,0,14,16,0,0,1,0,3,1,1,17,5,0,0,0,9,4,3,0,1,0,1,0,0,0,5,0,0,3,0,0,7,0,1,0,0,0,0,0,0,2,0,0,5,0,7323,25,0,0,0,0,0,1,1,0,0,7,1,0,6,1,0,4,2,0,6,0,0,51,0,0,4,4,Male,4,5,12,3,0,1,1,0,3,0,2,0,2,0,1,0,0,5,0,0,0,0,0,1,1,6,3,5,3,3,0,1,1,3,4,38,3,0,0,1,5,0,0,0,0,25,0,1,2,2,0,11,0,2,0,1,0,1,0,4,1,0,2,0,0,0,0,0.253705318,0,2,2,0,3,5,0.21,0,0,5,1,2,0,0,3,1,0,7,1,0,0,0,4,3,2,6,1,1,0,2,0,0,1,1,0,3,2,4,0,0,0,1,0,Unknown,7,0,0,0,1,14,0.57,0,2,0,2.291294935,1,0,1,1,3,1,6,1,0,4,0,0,9,0,1,1,1,79.717,4,0,8,4588,1348,4,0,0,0,1997,0,703
0,0,0,0,12,0,0,0,0,0,1,0,13,17,0,0,0,5,1,5,1,3,0,9,2,0,0,0,0,0,11,0,0,7,0,0,0,0,0,4,0,0,3,0,0,5,0,12125,0,2,0,2,0,0,7,3,11,0,0,0,0,0,0,0,1,2,0,2,0,0,62,0,0,0,2,Male,1,8,10,2,1,3,1,1,3,0,1,0,1,3,0,0,1,2,0,0,0,0,0,0,0,8,2,1,1,8,0,0,1,1,17,17,4,0,0,0,6,1,0,1,0,5,0,0,2,0,0,9,2,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0.058020478,0,1,1,0,0,0,0.2,0,0,3,3,0,0,1,0,3,0,6,2,0,0,3,1,2,0,1,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,5,0,Of the Quorum of the Twelve Apostles,8,0,0,3,2,5,0.51,0,0,1,2.783488581,3,0,2,1,1,4,11,2,0,0,0,9,0,0,1,0,0,43.022,0,1,8,3809,1225,9,0,1,5,1984,0,702
0,0,0,0,14,0,0,0,0,0,0,0,8,3,0,1,0,2,4,0,3,3,0,0,0,0,0,4,0,0,12,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2584,2,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,5,12,0,0,0,0,43,0,0,0,4,Male,0,2,10,8,0,0,0,0,4,0,0,0,2,0,6,0,2,2,0,0,0,0,0,0,0,5,1,3,0,1,2,0,0,0,2,21,0,0,0,0,3,0,0,0,0,4,0,0,10,0,0,11,0,1,1,7,0,3,1,0,0,0,1,0,0,0,0,0.108991826,0,2,0,5,0,0,0.28,0,1,0,1,0,0,1,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,4,14,0,1,3,0,0,0,7,0,Unknown,2,0,0,0,0,20,0.52,0,4,0,2.020254329,2,0,0,1,2,12,11,0,0,0,0,0,1,0,0,0,0,12.071,0,0,2,3303,994,0,0,1,0,2010,6,702
0,0,0,0,15,0,0,0,0,0,0,0,3,23,0,0,0,2,0,0,0,4,2,0,0,1,0,3,1,1,6,0,0,3,1,0,0,0,0,2,0,0,6,0,0,12,0,2654,2,0,3,2,0,0,3,3,12,0,0,1,0,0,2,1,6,5,0,0,1,0,38,0,0,0,9,Male,1,1,12,2,0,0,1,0,0,0,0,0,1,0,2,0,4,3,0,0,0,0,0,0,1,4,2,1,2,4,1,0,1,2,14,8,7,0,0,0,6,0,0,0,0,7,0,0,3,0,0,8,0,0,0,2,0,1,0,0,1,0,3,2,0,0,0,0.023357664,0,0,0,0,0,0,0.14,0,2,0,0,0,0,3,0,0,0,14,0,3,0,0,4,0,1,0,0,8,0,0,0,2,1,0,0,2,0,1,0,0,0,5,0,Unknown,4,0,0,2,1,14,0.49,1,0,0,0.411,3,0,9,0,1,0,4,0,0,0,0,0,2,0,1,2,6,85.333,1,0,0,4110,1493,6,0,0,1,2010,7,699
0,0,0,0,2,2,0,0,0,0,0,1,10,0,0,1,0,1,2,0,3,6,0,0,0,0,0,7,0,1,26,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,7680,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,16,3,0,1,0,1,23,0,0,0,1,Male,1,1,5,7,0,0,0,0,1,0,0,21,7,0,1,0,3,1,0,0,0,0,0,1,0,11,5,0,1,2,0,0,0,2,1,8,0,0,1,0,0,0,0,0,0,5,0,0,8,0,0,11,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0.086594294,0.001514769,0,1,12,0,0,0.15,0,0,2,1,0,0,1,3,0,0,10,0,0,0,1,2,0,0,5,1,1,0,0,0,0,2,4,0,0,0,0,0,0,0,3,0,of the Seventy,0,0,0,0,0,27,0.42,0,0,0,2.495556175,3,0,3,0,1,0,15,0,0,0,1,0,1,0,0,1,1,272.25,0,1,2,3961,1223,4,0,0,0,1996,0,699
0,0,0,0,8,8,1,0,0,0,0,0,5,1,1,0,0,10,0,4,0,1,0,1,0,0,0,4,0,0,28,0,0,2,0,0,0,1,0,0,0,1,3,0,0,4,0,15877,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,0,7,6,0,0,0,0,65,0,1,0,1,Male,1,6,2,3,0,0,0,0,1,1,4,0,0,1,9,0,1,0,1,0,0,0,0,1,0,8,2,0,0,4,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,5,0,6,17,0,0,6,0,9,0,4,0,0,1,1,1,0,2,2,0,0,0,0.052160954,0,0,0,1,0,0,0.13,0,0,8,2,0,0,0,13,0,1,6,0,1,0,0,1,0,0,3,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,19,0,Unknown,8,0,0,0,0,7,0.45,0,0,0,0.4026,2,0,1,0,6,0,8,0,0,0,0,0,4,0,0,0,0,28.8,10,1,0,4026,1249,2,0,0,1,1974,0,696
0,0,0,0,3,19,0,1,0,0,0,0,25,3,0,10,1,6,1,0,6,4,0,0,0,0,0,10,0,2,9,0,0,1,0,0,0,0,0,0,1,1,3,0,0,1,1,5594,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,6,16,0,3,0,0,31,0,0,0,9,Female,0,2,7,7,1,0,0,0,3,0,0,0,3,1,4,1,2,0,0,0,1,0,0,0,0,3,2,1,1,0,1,0,0,2,1,11,0,0,1,0,3,1,0,0,0,4,0,0,27,0,1,8,0,0,0,1,0,0,0,4,1,0,1,0,1,0,0,0.124488124,0,1,0,5,0,0,0.1,0,1,1,1,0,0,1,1,0,2,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,Unknown,7,0,0,0,0,37,0.44,0,0,0,3.43951413,0,0,4,0,2,1,8,0,0,0,0,3,0,0,1,0,2,5.263,0,1,3,4884,1550,7,0,0,0,2002,34,695
0,0,0,0,11,7,0,0,0,1,0,0,4,1,0,1,0,0,6,0,0,1,0,2,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2374,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,3,2,2,0,0,0,0,77,0,0,2,1,Male,0,4,5,3,0,0,0,0,1,0,0,2,0,0,19,0,0,3,0,0,0,0,0,0,0,2,0,1,1,0,10,2,3,0,2,7,5,0,3,0,5,0,0,0,0,2,0,0,0,1,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0.00955501,0,0,0,3,0,0,0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Unknown,3,0,0,0,0,12,0.49,0,0,0,2.791959036,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,341.333,0,0,0,3663,1184,0,0,0,0,2011,0,695
