Abraham,Accountability,Adoption,Agency,AllScriptureCount,America,Angel,Art,Articles of Faith,Atonement,Attitude,Authority,AuthorityMentions,BYU,Balance,Baptism,Bible,Blessing,BoM,Body,Book of Mormon,Brigham Young,Brotherhood,Calling,Character,Charity,Chastity,Children,Christianity,Christmas,Church,Citizenship,Comforter,Commandments,Commitment,Communication,Compassion,Conscience,Consecration,Contention,Conversion,Courage,Covenant,Creation,Creativity,D&C,Date,Decision,Dedication,Disciple,Discipline,Discourage,Divine,Doctrine,Doctrine and Covenants,Education,Esteem,Eternal Life,Eternity,Exaltation,Example,Excellent,Failure,Faith,Family,Family History,Fear,Fellowship,Finance,FirstPersonPronoun,FleschReading,Foreordination,Forgiveness,Freedom,Friendship,Gender,Gift,Giving,God,Gospel,Government,Gratitude,Growth,Habit,Happiness,Heal,Heavenly Father,Heritage,History,Holy Ghost,Home,Honesty,Honor,Hope,Humility,I am a woman,Improvement,Individual Worth,Initiative,Inspiration,Integrity,Jesus Christ,Joseph Smith,Joy,Kind,Knowledge,Language,Last Day,Law,Leadership,Learning,Life,Light,Light of Christ,Listen,Lonely,Love,Marriage,Media,Meekness,Membership,Men,Mercy,Miracle,Missionary,Mistake,Modesty,Morality,Mortality,Music,NT,Natural Man,OT,Obedience,Opportunity,Ordinance,Organization,Pageviews,Parent,Patience,Patriarchal Blessing,Patriotism,Peer Pressure,PercentInItalics,PercentInQuotes,Perfection,Perspective,Pioneer,Plan of Salvation,PoGP,Polarity,Politic,Potential,Power,Prayer,Premortal,Preparation,Prepare,Priesthood,Priority,Progression,Prophet,Question,Relationship,Religion,Religious Freedom,Remember,Repent,Responsibility,Restoration,Resurrection,Revelation,Reverence,Righteous,Sabbath,Sacrament,Sacred,Sacrifice,Safety,Salvation,Satan,Scripture,Second Coming,Self-Reliance,Selfless,Service,Socialism,Speech,Spirit,Spiritual Growth,Spirituality,Standard,Stewardship,StoryNames,Subjectivity,Success,Suffering,Talent,Talking Speed,Teaching,Technology,Temple,Tempt,Testimony,Thought,Time,Tithing,Tolerance,Trial,Trust,Truth,Understand,Unity,Value,Virtue,War,WeToYouRatio,Wisdom,Witness,Woman,WordCount,WordQuantity,Work,Worldly,Worship,Worthy,Zion
0,0,0,0,1,0,0,1,0,0,1,0,16,59,3,1,0,2,0,2,0,7,0,0,0,0,0,1,0,0,37,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,2,0,0,5,0,0,1,0,8,2,0,6,1,0,0,2,0,68,8.74,0,0,0,2,Male,0,7,4,7,5,0,1,0,1,0,3,0,0,0,0,1,1,2,0,0,0,0,1,1,0,6,1,0,5,5,0,0,7,13,4,6,1,0,0,0,1,0,0,0,0,5,0,0,13,0,0,0,0,0,1,1,0,0,2,0,0,100,3,0,0,0,0,0.24366681,0.059252898,0,2,2,0,0,0.16,0,1,1,1,0,1,1,0,0,0,2,0,2,1,1,0,0,1,4,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,5,0,/talks/dallin-h-oaks_meeting-challenges-nineties/,7,0,0,5,1,4,0.49,1,0,0,0.4658,14,0,0,1,4,2,9,1,0,0,0,3,1,0,5,0,0,230.4,1,2,2,4658,1362,9,0,0,2,1
0,0,0,1,13,1,0,2,0,0,0,0,2,22,0,0,0,2,0,1,0,9,1,0,0,5,0,2,5,0,14,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,9,1,2,3,0,0,0,0,0,70,7.17,0,0,0,6,Male,5,3,2,5,0,0,0,0,0,0,3,0,1,0,0,0,2,4,0,0,0,0,0,0,0,4,0,0,2,13,1,1,4,4,2,9,1,0,1,0,3,0,2,0,1,8,0,3,0,0,2,0,0,0,11,0,2,0,1,0,0,948,4,0,0,0,0,0.062146893,0.091124476,0,0,0,0,0,0.16,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,4,0,4,0,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0,8,0,/talks/dallin-h-oaks_much-given/,7,0,1,6,0,12,0.47,0,0,0,0.5487,0,0,3,2,1,2,6,3,0,0,0,4,2,0,0,0,0,112.758,0,0,6,5487,1576,4,0,2,2,0
0,0,0,3,13,0,1,2,1,0,0,1,12,7,1,0,0,6,4,0,2,1,0,3,0,0,0,12,0,1,20,0,0,3,0,6,0,0,0,0,0,0,0,0,0,8,1,9,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,4,4,0,0,0,0,88,6.4,0,3,1,1,Male,3,16,14,3,4,0,0,0,0,0,2,0,3,6,2,0,0,1,0,0,0,0,0,12,0,2,7,3,2,1,0,0,1,3,1,9,3,0,0,1,1,3,0,0,0,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,6382,0,0,0,0,0,0.024293035,0.049724805,0,0,0,0,0,0.13,0,0,4,7,0,0,1,2,0,0,9,6,1,0,0,1,1,1,0,0,77,0,1,0,0,1,0,0,0,1,20,0,1,0,4,0,/talks/dallin-h-oaks_revelation/,21,0,1,0,6,11,0.48,0,0,1,3.103062426,2,0,1,0,4,7,12,0,0,5,0,3,4,0,0,0,1,121.5,2,1,4,5269,1497,4,0,0,1,0
0,0,0,0,30,0,2,0,0,0,0,0,11,44,3,1,0,3,9,0,2,7,0,3,2,5,0,2,0,0,27,0,0,11,0,0,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,1,1,6,0,1,5,0,4,2,1,3,3,0,4,0,0,57,7.57,0,0,0,4,Male,8,5,20,13,0,1,0,0,1,0,0,2,2,1,0,0,3,7,0,0,0,0,0,1,1,10,1,0,2,5,0,1,2,2,0,10,0,0,0,0,18,0,0,0,0,14,0,0,7,0,0,0,1,0,14,0,1,0,1,0,1,581,0,0,0,0,0,0.224618149,0.084007188,3,1,0,0,0,0.18,0,0,1,1,0,0,0,1,0,0,3,1,17,0,1,0,1,2,0,0,3,0,2,0,0,2,5,0,0,0,7,0,0,1,88,0,/talks/dallin-h-oaks_serve-byu/,5,0,0,1,0,6,0.55,0,2,0,2.054453161,18,0,1,1,0,5,5,0,0,0,2,3,1,0,4,1,0,156.056,1,0,2,4452,1242,5,1,1,5,10
1,0,0,0,38,0,0,0,0,4,5,1,5,3,0,0,0,0,26,2,4,1,0,0,0,0,0,10,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,1,0,1,0,1,0,1,1,0,2,0,0,7,5,0,1,0,0,49,6,0,9,0,4,Male,0,3,24,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,1,0,3,0,0,0,3,0,2,9,0,0,0,0,0,1,0,0,0,10,2,1,2,0,0,0,0,0,3,0,3,0,0,0,0,1757,0,0,0,0,0,0.102096011,0.166553978,1,0,0,0,1,0.09,0,0,2,0,0,1,1,0,0,1,1,1,2,0,0,2,47,0,0,0,1,0,1,0,0,0,6,0,0,0,6,0,0,0,4,0,/talks/dallin-h-oaks_sin-suffering/,4,0,0,0,0,4,0.53,0,29,0,2.307332293,2,0,3,0,0,1,5,0,0,0,1,1,5,0,0,0,0,69.136,2,2,2,4437,1295,5,0,0,1,0
0,6,0,0,30,0,1,0,0,3,0,2,15,3,0,2,0,0,12,1,1,1,0,1,0,0,0,16,2,0,13,0,0,9,0,3,1,1,0,2,1,0,4,0,0,9,2,1,0,0,1,0,2,16,4,3,1,1,0,0,5,0,1,4,0,0,0,0,0,46,6.39,0,2,0,2,Male,1,5,12,1,3,0,3,0,0,0,0,0,1,1,4,3,1,1,0,0,0,0,0,1,0,4,6,0,8,4,1,1,15,1,3,5,1,0,0,0,5,1,0,0,0,12,2,0,1,60,0,0,3,0,7,0,2,0,1,0,0,2411,11,0,0,0,0,0.143608035,0.099305425,0,1,0,0,0,0.09,1,0,2,0,0,0,1,1,0,2,16,2,4,0,1,1,17,3,2,0,9,0,3,0,0,0,0,0,0,0,11,0,0,0,1,0,/talks/dallin-h-oaks_sins-mistakes/,6,0,0,0,0,17,0.54,0,4,2,2.275523281,19,0,1,0,0,4,13,0,0,0,0,2,12,0,0,0,0,432,2,0,0,5327,1551,0,0,0,0,1
0,0,0,0,35,0,0,0,1,0,0,3,11,5,1,0,1,6,11,0,2,2,0,2,0,0,0,5,1,0,23,1,0,8,8,0,0,2,0,0,0,0,1,0,0,17,0,3,0,1,1,0,1,4,0,2,0,0,1,0,15,1,2,7,7,1,0,0,1,37,7.57,0,1,0,0,Male,14,7,21,9,1,0,1,1,1,1,1,0,1,0,0,0,4,0,6,0,0,0,0,0,0,4,3,0,1,3,0,0,1,7,5,2,2,0,0,0,14,0,0,3,0,15,0,1,1,0,0,0,2,0,5,0,2,0,0,0,1,2894,1,0,0,4,0,0.038169505,0.076954648,1,0,0,0,0,0.16,0,1,2,1,0,1,1,3,1,1,17,2,1,0,0,7,0,1,2,1,11,0,10,0,0,6,4,1,0,21,0,0,1,0,5,0,/talks/dallin-h-oaks_strengths-can-become-downfall/,5,0,0,0,0,6,0.55,1,2,5,2.136343709,5,0,4,4,1,1,12,2,6,0,0,8,6,3,1,3,0,183.211,9,0,2,4873,1394,11,0,1,0,1
0,0,0,0,1,1,0,0,0,0,1,0,10,42,0,1,0,4,1,6,0,3,0,0,1,0,0,17,0,0,11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,14,0,0,1,0,3,1,1,3,19,0,1,0,0,201,8.73,0,0,0,4,Male,0,10,5,3,0,1,5,0,2,0,2,2,2,0,6,0,0,4,0,0,1,0,0,0,0,2,1,1,5,2,2,0,19,2,0,13,0,0,1,0,5,2,0,0,2,20,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,304,4,0,0,0,0,0.041246034,0.05537929,1,0,0,0,0,0.12,0,0,2,0,0,1,2,1,0,1,1,5,1,0,0,4,3,3,0,0,0,0,2,0,0,0,3,0,1,0,1,0,0,0,11,0,/talks/dallin-h-oaks_student-body-president/,3,0,0,5,0,11,0.47,0,0,0,3.205732779,4,0,1,0,0,7,19,4,0,1,0,0,2,0,0,3,1,57.246,3,0,9,6934,1853,12,0,0,0,0
0,0,0,10,9,1,0,0,0,0,0,2,6,2,0,2,0,4,1,1,0,3,0,0,0,0,0,4,0,0,9,0,0,3,12,0,0,0,0,0,0,0,2,0,0,5,1,2,0,0,0,0,0,1,1,0,0,1,6,0,9,0,1,11,3,0,0,0,0,55,6.78,0,0,0,0,Male,0,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5,0,0,1,0,0,1,1,3,2,29,0,0,0,1,2,8,0,0,0,3,0,0,15,0,0,0,2,0,2,0,1,0,0,1,0,6763,1,0,0,0,0,0.049256029,0.046434069,0,0,2,0,0,0.17,0,0,1,1,0,1,8,1,1,0,4,0,0,0,0,2,0,0,0,1,4,0,2,0,0,0,0,0,0,0,2,1,0,0,12,0,/talks/dallin-h-oaks_timing/,1,0,0,3,0,6,0.48,0,0,1,2.329946204,1,0,4,0,0,2,42,0,0,0,8,1,1,0,0,0,1,174.05,3,1,3,3898,1141,4,0,0,0,0
0,0,0,1,29,5,2,0,0,0,4,1,9,3,5,1,1,2,6,1,2,0,0,1,1,0,0,5,8,0,4,0,0,7,1,6,1,1,0,1,0,0,6,1,0,6,1,3,0,0,0,0,0,1,0,0,1,0,0,0,11,2,0,7,4,0,0,1,0,41,6.79,0,1,6,3,Male,3,2,32,2,6,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,4,0,11,0,0,5,2,2,0,13,4,3,16,1,0,0,0,6,1,1,2,0,6,0,0,1,0,0,4,0,0,16,0,1,0,0,0,0,2537,0,2,0,0,0,0.104112634,0.090959615,0,0,0,0,0,0.09,1,1,0,0,0,0,0,0,0,0,3,7,1,9,13,2,1,0,1,0,3,0,5,8,1,0,0,2,0,0,1,0,0,0,2,0,/talks/dallin-h-oaks_truth-and-tolerance/,4,0,0,0,0,17,0.51,0,0,0,1.736808237,10,0,0,0,1,0,4,0,49,0,0,62,6,0,4,3,1,279.273,2,4,3,5398,1557,4,0,1,0,1
0,1,2,13,13,1,1,0,1,1,2,0,7,10,0,0,0,1,0,8,0,2,0,0,0,0,0,5,0,0,6,0,0,12,0,0,0,2,0,0,0,0,4,0,0,4,0,3,0,0,1,0,1,2,0,0,0,4,2,4,12,1,0,5,12,0,0,1,0,29,7.96,0,0,4,0,Male,3,5,16,3,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,4,0,0,3,2,1,0,11,1,0,13,0,0,0,0,8,2,0,0,0,3,1,0,0,0,0,2,3,0,9,0,0,4,1,1,0,2962,0,0,0,1,0,0.17801436,0.085417182,0,1,0,0,0,0.12,0,2,1,1,1,0,1,1,1,0,1,3,2,0,2,1,0,9,0,0,4,1,2,0,0,0,0,0,2,0,2,0,0,0,2,0,/talks/dallin-h-oaks_weightier-matters/,1,0,0,2,0,7,0.51,0,0,0,2.399881165,10,0,0,0,0,1,3,1,7,1,0,0,3,9,11,1,2,1408.333,1,0,8,4039,1210,8,0,1,2,0
0,0,0,0,1,4,0,1,0,0,1,6,4,6,0,0,0,1,0,0,0,0,0,2,1,0,0,16,1,0,4,2,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,1,0,0,3,0,0,6,0,3,4,7,0,2,0,0,71,6.78,0,0,0,6,Male,2,4,2,3,1,0,1,1,1,1,0,0,0,1,5,3,1,0,0,0,0,0,0,0,1,5,1,0,1,0,0,0,2,4,4,20,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1115,6,0,0,0,0,0.017961165,0.033495146,0,0,0,0,0,0.1,0,0,0,2,0,2,2,1,0,0,4,3,1,0,1,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,/talks/dallin-h-oaks_will-lead/,0,0,0,3,0,5,0.45,1,0,0,2.708744247,4,0,0,1,1,1,10,0,0,0,5,2,0,0,7,1,0,41.286,0,0,0,4120,1368,1,0,0,0,1
0,0,0,2,11,0,0,0,0,0,7,0,10,1,0,3,0,1,4,9,2,6,0,0,1,1,0,9,0,0,19,0,0,0,5,0,0,0,0,0,0,3,21,1,0,2,0,0,0,0,0,0,2,4,1,0,0,0,0,0,5,0,0,0,5,0,1,0,0,40,5.61,0,0,0,3,Male,1,1,19,2,0,0,0,1,1,0,3,0,1,8,4,0,3,2,0,1,3,0,0,0,0,6,0,2,0,2,1,0,0,2,0,15,6,0,1,0,4,0,0,0,0,2,1,0,1,0,34,0,0,1,4,0,1,2,0,2,0,112,1,0,0,0,0,0.125439625,0.15873388,0,0,0,0,0,0.2,0,0,2,1,0,1,3,2,0,1,8,4,1,0,0,4,0,1,0,0,0,0,1,0,2,5,0,0,0,0,3,0,0,0,1,0,/talks/dalton-elaine-s_arise-shine-forth/,15,0,0,17,0,9,0.54,0,0,1,3.108600583,8,0,17,2,2,6,8,0,0,1,0,1,21,0,1,1,1,237.552,1,2,29,4265,1230,1,3,1,3,0
4,0,0,0,22,0,2,0,1,2,0,0,10,2,0,2,0,6,4,1,5,0,0,2,2,1,1,7,1,1,5,0,0,1,2,0,0,0,0,0,2,0,6,0,0,9,0,11,1,20,1,1,1,4,3,0,0,0,0,0,3,0,0,16,14,4,1,0,0,69,5.61,1,0,0,2,Male,4,4,14,7,0,1,1,4,1,0,1,0,6,10,5,0,0,0,0,0,0,0,0,0,0,8,3,2,0,2,1,1,1,2,11,22,1,0,4,0,8,4,1,0,0,14,0,3,19,1,0,0,3,0,4,0,3,1,5,0,0,67,3,0,0,0,0,0.065122461,0.102145434,0,2,0,0,2,0.22,0,0,15,1,1,2,4,5,10,3,10,1,0,2,0,1,0,3,1,1,1,0,6,0,2,1,2,0,0,0,1,0,0,0,4,0,/talks/dalton-elaine-s_prophetic-priorities-and-dedicated-disciples/,7,0,0,3,0,25,0.51,0,0,0,2.515281757,5,0,14,0,4,2,14,0,0,1,3,0,5,0,1,9,0,32.143,0,6,9,5267,1425,20,1,0,6,2
0,0,0,2,38,0,1,0,1,5,0,0,6,3,0,0,0,11,18,4,6,4,0,2,0,0,10,7,0,0,14,1,0,3,2,0,1,0,0,0,0,2,13,0,0,11,1,18,0,0,0,2,2,5,4,0,0,1,1,1,2,0,3,16,3,0,0,0,0,142,4.43,2,0,0,4,Male,10,8,24,7,1,0,0,1,4,3,3,0,1,13,1,2,0,4,0,0,0,0,0,0,2,14,6,0,5,1,1,0,2,1,0,27,5,0,2,0,7,3,2,0,0,23,0,0,5,5,0,0,0,2,6,0,1,0,1,3,0,86,3,1,0,0,0,0.117085119,0.076913656,3,0,3,0,2,0.18,0,0,32,10,6,2,8,14,0,1,6,1,2,1,0,4,6,2,3,0,2,0,4,0,1,4,1,0,0,3,5,2,0,0,2,0,/talks/dalton-elaine-s_zion-pure-heart/,12,0,1,4,0,19,0.54,1,0,0,2.48781231,3,0,22,2,3,9,26,0,4,0,2,0,3,0,1,67,4,38.617,1,1,20,8165,1831,9,0,0,8,16
0,0,0,0,12,2,0,0,0,0,1,0,14,8,0,6,0,0,8,0,3,4,0,1,0,0,0,4,0,1,15,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,5,0,0,0,0,2,0,0,2,14,0,0,0,0,151,5.61,0,0,0,5,Male,1,1,10,2,1,0,0,0,1,0,0,0,3,0,11,0,1,1,0,0,0,0,0,0,0,6,0,0,1,1,0,0,2,1,2,8,17,0,3,0,2,2,0,0,0,15,0,0,13,0,0,0,0,0,3,0,0,0,2,0,0,326,1,0,0,0,0,0.101173021,0.188521156,0,0,0,0,0,0.13,0,0,0,0,0,1,2,2,0,1,8,6,0,0,0,5,2,0,0,1,1,0,5,1,0,0,2,0,0,0,1,0,0,0,7,0,/talks/damon-l-bahr_the-unique-opportunities-of-living-at-this-time-in/,1,0,0,1,0,13,0.42,0,0,0,2.570813139,7,0,5,0,1,6,15,1,0,2,0,2,1,0,0,0,3,21.966,0,0,3,4774,1393,4,1,0,1,0
0,0,0,3,27,4,0,4,0,5,0,0,4,12,0,1,2,7,5,2,2,1,0,1,2,0,0,4,1,0,13,0,0,3,4,0,0,3,0,0,1,1,2,0,0,3,4,0,1,1,1,1,0,1,1,3,0,0,1,0,1,1,3,9,4,0,1,0,0,139,5.6,0,3,2,6,Male,2,5,39,4,0,0,0,1,9,2,4,0,1,0,8,0,5,3,1,0,0,0,0,2,0,5,2,2,0,5,0,0,2,3,9,34,1,0,0,1,24,0,0,0,0,20,1,0,21,3,0,0,0,2,16,0,2,2,1,0,0,5460,1,5,1,0,1,0.033736801,0.111769251,2,1,0,0,1,0.16,0,1,2,4,0,0,10,3,0,0,1,10,2,0,0,7,1,1,0,1,0,0,3,0,0,3,0,0,0,1,7,0,0,0,8,0,/talks/dan-clark_four-steps-stairway-heaven/,1,0,0,0,0,16,0.52,0,2,1,0.7766,6,0,3,3,10,2,34,0,0,0,0,5,7,0,2,2,0,14.017,7,2,7,7766,2001,10,0,1,0,0
1,0,0,9,13,0,3,0,0,1,0,0,8,3,1,1,0,3,4,0,0,2,0,0,2,0,0,2,1,0,8,0,0,1,2,0,1,0,0,0,0,0,4,0,0,2,0,5,0,0,0,0,0,0,0,1,0,2,1,1,1,0,1,0,0,0,1,0,0,72,4.82,0,0,2,0,Female,1,0,7,2,0,0,0,0,2,0,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,3,2,0,0,0,0,4,1,5,25,3,1,3,0,1,1,0,0,0,10,1,0,0,0,0,0,0,0,5,1,1,2,0,0,0,1532,0,0,0,0,0,0.175222113,0.117966436,0,0,0,0,1,0.12,0,0,1,1,2,0,3,3,2,0,4,7,1,0,0,0,4,0,0,0,4,0,2,0,0,0,0,0,1,1,3,0,0,0,4,0,/talks/dana-t-griffen_choices-changes-burdens-blessings/,2,0,0,0,0,9,0.5,0,1,0,3.046616541,1,0,2,0,0,1,14,0,0,1,0,0,5,0,0,0,3,48.431,1,0,4,4052,1265,6,0,0,1,0
1,0,0,0,4,4,0,0,0,0,0,1,1,14,0,0,4,0,1,0,3,8,0,0,0,0,0,0,23,0,7,0,0,2,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,63,9.52,0,0,0,3,Male,1,1,1,2,0,0,0,0,0,0,0,2,2,0,2,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,13,0,1,7,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,504,0,0,0,0,0,0.046594982,0.014148274,0,0,0,0,0,0.13,2,1,0,0,0,0,2,0,0,0,0,3,0,1,5,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,/talks/daniel-c-peterson_scholarship-gospel/,0,0,0,1,0,30,0.44,0,0,0,0.5301,0,4,0,0,1,1,3,0,0,0,0,0,1,0,0,0,1,349.455,1,0,1,5301,1585,14,0,0,0,0
0,0,0,1,8,0,1,0,0,1,0,0,12,10,0,1,3,12,0,7,0,4,0,1,1,0,0,4,0,0,5,0,0,6,0,0,0,1,0,0,0,0,2,0,0,6,0,3,0,12,0,0,1,1,0,2,0,2,0,0,1,0,0,6,3,0,0,0,0,68,6,0,0,0,0,Male,4,2,9,4,0,1,1,0,1,0,4,0,0,5,3,0,0,1,0,0,1,0,0,1,0,5,0,1,1,27,0,0,3,0,11,27,0,0,1,0,4,0,0,0,0,10,0,0,8,0,0,0,1,0,2,0,0,0,5,3,2,1547,3,0,0,0,0,0.12,0.084166667,1,5,0,0,0,0.14,0,0,3,6,3,2,3,0,0,2,3,2,2,0,0,1,2,0,2,0,1,1,0,0,2,0,0,0,2,0,6,0,0,0,0,0,/talks/daniel-e-johnson_cycle-becoming-2/,8,0,0,0,0,8,0.46,0,5,0,3.141361257,2,0,16,0,3,3,15,0,0,0,2,0,1,0,0,0,0,138.286,10,1,1,4800,1395,5,0,6,2,1
1,0,0,0,14,1,0,0,0,0,0,0,10,5,0,1,0,4,5,3,8,5,0,1,0,0,0,3,1,0,23,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,2,6,0,0,1,0,126,5.6,0,0,0,2,Male,1,11,13,10,0,0,0,0,0,0,2,0,2,18,2,11,1,2,0,0,0,0,0,0,1,11,8,0,0,1,0,1,5,1,6,18,1,0,0,0,3,0,0,0,3,17,0,0,2,0,0,0,0,0,6,0,0,0,1,0,0,621,4,0,1,0,0,0.023403325,0.107392826,0,0,0,0,0,0.18,0,0,5,6,0,2,2,3,0,0,5,3,1,2,0,6,3,1,0,1,2,0,2,0,0,0,0,0,0,0,8,0,0,0,1,0,/talks/daniel-h-ludlow_many-one-2/,2,0,0,1,0,18,0.51,0,0,0,0.4572,2,0,0,0,16,8,13,4,0,0,0,1,6,0,1,1,1,19.753,12,1,4,4572,1104,2,0,0,0,0
0,2,0,38,23,0,2,0,0,18,0,0,11,0,1,0,0,4,5,10,2,3,0,0,0,0,0,4,1,0,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,6,2,0,0,0,2,1,1,2,0,1,8,3,0,0,0,0,29,6.78,0,0,23,1,Male,6,12,30,11,3,0,3,0,3,0,19,0,1,2,1,0,1,2,0,0,1,0,0,1,0,19,2,5,3,12,0,0,57,1,1,21,0,0,2,0,0,0,0,0,0,35,3,0,2,0,0,0,1,0,9,0,1,8,7,1,0,756,1,0,0,1,0,0.157868443,0.063946711,3,0,0,1,4,0.17,0,0,10,2,0,0,0,0,0,4,12,1,0,0,0,3,5,1,6,1,3,0,3,0,3,0,0,0,5,2,7,0,0,0,1,1,/talks/daniel-h-ludlow_moral-free-agency/,13,0,0,1,0,7,0.54,0,3,0,0.6005,8,0,0,1,1,3,10,0,0,0,0,8,4,0,0,3,3,485.053,2,3,0,6005,1302,1,0,0,0,0
0,0,0,0,2,0,0,19,0,3,0,0,2,5,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,3,0,2,1,2,4,0,0,1,2,0,0,0,0,52,6.39,0,0,0,1,Male,1,1,14,6,0,1,0,0,1,0,0,0,8,1,1,0,0,3,0,0,0,0,0,1,0,6,5,0,0,1,0,0,0,0,1,18,8,0,0,0,10,0,0,0,0,2,0,0,7,0,0,1,0,2,2,0,0,0,1,0,0,641,0,0,0,0,0,0.133494308,0,0,1,1,0,0,0.22,0,0,4,2,0,0,0,0,0,0,0,0,1,0,5,1,0,0,3,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,1,0,/talks/daniel-j-fairbanks_arts-sciences-light-gospel/,2,0,0,0,0,9,0.46,0,0,1,1.802860697,1,0,3,0,4,0,9,0,0,0,0,1,1,0,0,0,0,18.286,0,0,1,2899,1076,12,0,0,0,0
0,0,0,0,32,0,0,2,0,8,0,0,28,3,0,2,0,4,15,0,9,6,0,1,1,0,0,5,3,1,13,0,0,1,0,0,1,0,0,0,0,0,9,4,0,12,0,0,0,1,2,0,1,27,6,3,0,0,0,0,0,0,1,12,14,0,1,0,0,88,5.61,0,1,1,2,Male,2,9,18,6,0,0,0,0,2,0,1,0,0,7,1,0,0,3,1,0,1,0,0,0,1,11,3,2,2,2,0,0,0,1,1,25,24,1,3,0,2,0,0,0,1,11,1,1,10,0,0,0,0,0,5,0,0,0,0,1,0,1616,0,1,0,0,0,0.145901957,0.145901957,1,0,0,0,0,0.18,0,0,4,0,0,0,0,2,2,0,16,11,5,3,4,2,5,0,9,0,1,0,2,0,0,0,1,0,3,1,6,0,0,0,1,0,/talks/daniel-k-judd_wonderful-flood-light/,2,0,0,1,0,19,0.5,1,5,0,3.213574097,10,0,1,0,5,0,17,0,0,3,0,0,6,0,1,0,0,60.089,0,1,2,5161,1514,10,0,0,2,0
0,1,0,0,15,0,0,0,0,0,0,1,6,0,0,1,1,5,10,0,1,2,0,2,0,1,0,26,0,0,10,1,0,3,0,1,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,6,2,0,0,0,0,1,1,0,0,3,21,0,0,0,0,31,5.61,0,0,0,4,Unknown,0,10,6,13,0,2,0,0,0,0,4,0,0,2,18,11,2,1,1,0,0,0,0,2,0,7,1,4,2,0,2,0,1,2,7,22,0,0,6,0,11,1,1,0,0,8,0,2,5,0,1,0,0,1,2,0,1,4,0,0,0,7,10,0,0,0,0,0.034731935,0.101165501,4,0,0,1,0,0.16,0,0,10,3,0,0,0,1,0,0,10,4,0,0,0,6,0,3,1,1,0,0,1,0,0,1,0,0,3,0,5,0,0,0,2,0,/talks/dansie-claudia-j_soul-delighteth-plainness-unto-people-may-learn/,13,0,0,1,0,6,0.5,0,0,1,3.106444605,39,1,0,1,2,1,12,0,0,0,4,16,9,2,1,0,0,2166,1,0,5,4290,1236,7,1,0,0,0
